doc_idx,topic_id,topic_label,confidence,original_topic_id,subject,best_model,min_docs,ngram_range,max_features,coherence,irbo
138765,84,Seismic Network Analysis,0.5478092432022095,193,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138766,47,Radial Current Discharge Dynamics,0.5190008878707886,80,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138769,48,Bimetallic Cluster Magnetism,0.5640533566474915,84,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138771,60,Light-Matter Coupling Dynamics,0.5377309322357178,127,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138773,94,Lossless Compression Efficiency,0.6011290550231934,211,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138775,92,Network Immunization Dynamics,0.5371094942092896,209,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138776,187,Hierarchical Chiral Nanophotonics,0.5069561004638672,501,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138777,155,Soliton Pair Dynamics,0.6019726991653442,391,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138778,101,Laser-Plasma Acceleration,0.7268332839012146,233,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138781,141,Coherent Raman Interference Spectroscopy,0.5278362035751343,358,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138783,33,Pixel Detector Calibration,0.5690557360649109,50,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138785,88,Non-Markovian Stochastic Dynamics,0.5210974812507629,203,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138786,172,Coincidence Network Dynamics,0.5843003392219543,454,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138787,29,Micromaser Dynamics,0.5875957012176514,46,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138789,88,Non-Markovian Stochastic Dynamics,0.5466029644012451,203,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138793,39,Anomalous Scaling Turbulence,0.5863659381866455,66,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138794,177,Fat-Tailed Differences,0.5007891058921814,467,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138796,72,Coherent Medium Amplification,0.5604132413864136,166,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138797,91,Excited Electron Dynamics,0.6017441153526306,208,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138798,124,Photonic Quantum Gates,0.5801321268081665,301,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138800,137,Diffusiophoresis Patterns,0.603264331817627,344,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138802,73,Chaotic Flow Dynamics,0.5490304827690125,168,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138805,16,RF Cavity Optimization,0.5176891088485718,28,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138806,78,Tokamak Flow Barriers,0.5371026992797852,180,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138807,129,Biomass Oxidation Kinetics,0.5292485952377319,319,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138808,133,Ensemble Learning Dynamics,0.5752586126327515,327,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138810,138,Granular Bifurcation Dynamics,0.5485438704490662,348,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138811,18,Free Electron Laser Synchrotron,0.5912766456604004,30,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138812,25,Proton Stopping Dynamics,0.5735087990760803,39,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138816,7,Optical Trapping Cooling,0.5649255514144897,12,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138822,32,Stochastic Tunneling Optimization,0.5625712871551514,49,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138823,143,Ion Pairing Dynamics,0.674931526184082,361,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138824,162,TR-Symmetry Breaking Meta-Optics,0.6102544069290161,414,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138825,89,Photothermal Imaging Techniques,0.5291860699653625,205,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138828,89,Photothermal Imaging Techniques,0.5153661966323853,205,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138830,186,AI in Chemistry Education,0.6194531917572021,499,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138832,93,Noise-Induced Phase Transitions,0.5041327476501465,210,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138837,91,Excited Electron Dynamics,0.5816022157669067,208,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138841,47,Radial Current Discharge Dynamics,0.6530672907829285,80,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138842,155,Soliton Pair Dynamics,0.6311650276184082,391,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138846,33,Pixel Detector Calibration,0.5456582307815552,50,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138847,131,Stochastic Dynamics Simulation,0.5854952931404114,325,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138848,66,Phase Error Correction,0.5898420214653015,147,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138849,7,Optical Trapping Cooling,0.6289730668067932,12,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138850,50,Stellar Pulsation Instability,0.5227263569831848,88,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138852,163,Multimode Cavity QED,0.5599183440208435,418,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138854,157,Dark Beam Generation,0.6995612978935242,401,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138859,92,Network Immunization Dynamics,0.6639618277549744,209,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138861,174,Ice Vapor Growth Kinetics,0.5551676750183105,458,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138862,53,Turbulent Flow Tracking,0.5056318044662476,95,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138863,118,Exchange-Tunneling Dynamics,0.5951826572418213,284,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138866,113,Kinetic Potential Embedding,0.645473837852478,274,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138867,78,Tokamak Flow Barriers,0.5621228814125061,180,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138873,27,Fractal Permeability,0.5988999605178833,41,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138874,158,Excited State Perturbation Theory,0.6298832893371582,406,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138875,99,Metallic Slit Resonance,0.5573427677154541,222,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138878,33,Pixel Detector Calibration,0.7297908067703247,50,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138879,7,Optical Trapping Cooling,0.600783109664917,12,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138880,78,Tokamak Flow Barriers,0.6056084632873535,180,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138881,129,Biomass Oxidation Kinetics,0.6540935039520264,319,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138883,78,Tokamak Flow Barriers,0.6008280515670776,180,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138886,113,Kinetic Potential Embedding,0.583202600479126,274,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138887,24,Nonlinear Mode Locking,0.576271653175354,38,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138891,16,RF Cavity Optimization,0.6445856094360352,28,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138895,51,HHG Control Mechanisms,0.6507470607757568,93,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138911,129,Biomass Oxidation Kinetics,0.5648605823516846,319,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138912,158,Excited State Perturbation Theory,0.6295191049575806,406,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138913,122,Parallel Biological Simulation Analysis,0.610166072845459,295,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138916,184,Low-Resource Glioma Segmentation,0.5218605399131775,486,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138918,22,Rotating Flow Dynamics,0.5395191311836243,36,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138920,81,Axion Solar Search,0.5011888742446899,186,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138921,85,Lattice Boltzmann Methods,0.6123919486999512,198,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138922,29,Micromaser Dynamics,0.5037230849266052,46,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138923,124,Photonic Quantum Gates,0.6371301412582397,301,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138924,47,Radial Current Discharge Dynamics,0.5911117196083069,80,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138926,118,Exchange-Tunneling Dynamics,0.5026059150695801,284,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138930,60,Light-Matter Coupling Dynamics,0.5133437514305115,127,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138932,60,Light-Matter Coupling Dynamics,0.5776983499526978,127,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138935,168,Rydberg Resonance Dynamics,0.694033145904541,434,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138936,48,Bimetallic Cluster Magnetism,0.5689449906349182,84,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138938,78,Tokamak Flow Barriers,0.5662420392036438,180,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138940,160,Thermal Metamaterials Design,0.5827205181121826,410,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138942,48,Bimetallic Cluster Magnetism,0.5961776971817017,84,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138944,6,Bell-Inequality Tests,0.5432404279708862,11,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138950,124,Photonic Quantum Gates,0.6232452392578125,301,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138955,153,OAM Correlation Imaging,0.5829211473464966,379,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138956,22,Rotating Flow Dynamics,0.5880289077758789,36,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138957,25,Proton Stopping Dynamics,0.57663494348526,39,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138960,85,Lattice Boltzmann Methods,0.6378564834594727,198,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138962,162,TR-Symmetry Breaking Meta-Optics,0.5542324781417847,414,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138963,185,Rydberg Excitation Dynamics,0.6158138513565063,490,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138964,32,Stochastic Tunneling Optimization,0.5896097421646118,49,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138965,22,Rotating Flow Dynamics,0.5292820930480957,36,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138966,87,High-Energy Trigger Processing,0.503689706325531,201,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138968,11,Photon Path Dynamics,0.5470625758171082,17,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138970,86,Cosmic Thermodynamics,0.5729039311408997,199,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138972,131,Stochastic Dynamics Simulation,0.5757842063903809,325,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138974,101,Laser-Plasma Acceleration,0.7339413166046143,233,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138975,66,Phase Error Correction,0.5982946157455444,147,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138977,126,Relativity Foundations,0.5762218236923218,311,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138982,111,Climate Information Dynamics,0.535058856010437,269,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138983,158,Excited State Perturbation Theory,0.5918896198272705,406,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138986,87,High-Energy Trigger Processing,0.5824729800224304,201,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138987,46,Gravitational-Wave Absorption Dynamics,0.5418825149536133,79,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138989,122,Parallel Biological Simulation Analysis,0.6444031596183777,295,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138992,155,Soliton Pair Dynamics,0.6747194528579712,391,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138993,53,Turbulent Flow Tracking,0.5182512998580933,95,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138994,178,Mobility Parking Optimization,0.5213445425033569,468,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138996,79,Forbidden Transition Spectroscopy,0.5388994216918945,182,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138997,158,Excited State Perturbation Theory,0.6219732761383057,406,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
138999,21,Oscillator Radiation Theory,0.5488944053649902,33,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139002,9,Nonlinear Harmonic Generation,0.5664061903953552,14,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139004,128,Blog Network Dynamics,0.5451732277870178,318,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139008,94,Lossless Compression Efficiency,0.5412409901618958,211,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139010,129,Biomass Oxidation Kinetics,0.5658773183822632,319,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139012,94,Lossless Compression Efficiency,0.5710741281509399,211,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139013,34,Parallel Lattice Computing,0.5077081918716431,51,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139015,79,Forbidden Transition Spectroscopy,0.6819613575935364,182,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139018,60,Light-Matter Coupling Dynamics,0.5126520395278931,127,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139019,66,Phase Error Correction,0.5778350234031677,147,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139020,60,Light-Matter Coupling Dynamics,0.515031635761261,127,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139021,147,Single Molecule Diffraction,0.5027260780334473,372,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139025,149,Thermal Emission Enhancement,0.5490042567253113,374,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139026,180,Obstacle-Induced Fiber Dynamics,0.5790280103683472,476,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139027,70,Photonic Molecule Design,0.5442367196083069,164,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139030,172,Coincidence Network Dynamics,0.5892476439476013,454,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139031,180,Obstacle-Induced Fiber Dynamics,0.5311164259910583,476,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139032,58,Three-Body Virtual States,0.5660991072654724,121,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139033,47,Radial Current Discharge Dynamics,0.5330333113670349,80,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139035,103,Rotating Surface Solitons,0.5991469621658325,246,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139036,165,Self-Fourier Beam Dynamics,0.5745187997817993,423,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139038,181,Crystal Ab Initio Design,0.5111936926841736,479,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139042,114,Obliquity Climate Dynamics,0.5499498248100281,275,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139046,61,Borromean Stability,0.6372990608215332,128,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139048,158,Excited State Perturbation Theory,0.621527910232544,406,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139050,53,Turbulent Flow Tracking,0.5149415135383606,95,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139054,73,Chaotic Flow Dynamics,0.5052300691604614,168,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139055,96,Citation-Based Research Metrics,0.6075500249862671,215,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139056,3,Quantum Corrections,0.5375065803527832,6,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139058,64,Pedagogical Reasoning Frameworks,0.6373670101165771,142,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139059,37,Thin-Film Hydrodynamics,0.6065565347671509,59,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139062,121,Singularity Reinterpretation,0.6453877091407776,290,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139063,10,Quantum Tunneling Dynamics,0.6100583076477051,15,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139064,33,Pixel Detector Calibration,0.5735338926315308,50,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139065,133,Ensemble Learning Dynamics,0.5314913988113403,327,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139066,94,Lossless Compression Efficiency,0.6296212077140808,211,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139067,40,High-Order Turbulence Moments,0.5443342328071594,68,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139068,91,Excited Electron Dynamics,0.6259670257568359,208,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139069,47,Radial Current Discharge Dynamics,0.6459081172943115,80,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139070,152,Semi-Metal Photoisomerization,0.5262259244918823,378,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139071,112,Neutrino Detection Emulsions,0.5001972317695618,270,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139073,9,Nonlinear Harmonic Generation,0.5588340759277344,14,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139075,180,Obstacle-Induced Fiber Dynamics,0.6062724590301514,476,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139076,29,Micromaser Dynamics,0.60308438539505,46,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139077,92,Network Immunization Dynamics,0.5052124261856079,209,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139078,15,Low-Reynolds Hysteresis,0.5261189937591553,25,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139079,101,Laser-Plasma Acceleration,0.6721442937850952,233,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139080,40,High-Order Turbulence Moments,0.560837984085083,68,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139082,186,AI in Chemistry Education,0.5815531015396118,499,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139090,111,Climate Information Dynamics,0.5554322004318237,269,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139091,155,Soliton Pair Dynamics,0.68397456407547,391,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139092,119,Laser-Plasma Anharmonic Resonance,0.6070266962051392,285,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139093,142,Opinion Consensus Dynamics,0.5661064386367798,360,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139095,121,Singularity Reinterpretation,0.5917089581489563,290,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139097,133,Ensemble Learning Dynamics,0.5187975168228149,327,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139098,24,Nonlinear Mode Locking,0.651945948600769,38,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139099,9,Nonlinear Harmonic Generation,0.522749125957489,14,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139100,51,HHG Control Mechanisms,0.5351377725601196,93,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139102,127,Laser-Assisted Tunneling Dynamics,0.5773990750312805,313,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139103,0,Quantum Field Effects,0.618760347366333,1,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139104,94,Lossless Compression Efficiency,0.582024335861206,211,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139106,40,High-Order Turbulence Moments,0.5571036338806152,68,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139107,9,Nonlinear Harmonic Generation,0.6011922359466553,14,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139111,11,Photon Path Dynamics,0.5262563824653625,17,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139112,38,Diffraction-Based Atomic Interference,0.5312299728393555,61,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139113,29,Micromaser Dynamics,0.5628707408905029,46,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139116,163,Multimode Cavity QED,0.6565682291984558,418,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139117,146,Light Trapping Optimization,0.5639730095863342,371,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139119,43,Graphene Defect Dynamics,0.5906845927238464,74,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139121,97,Nonlinear Beam Interactions,0.5206940770149231,219,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139122,105,Network Growth Dynamics,0.5455006957054138,254,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139123,53,Turbulent Flow Tracking,0.5078037977218628,95,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139124,33,Pixel Detector Calibration,0.559791088104248,50,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
139125,167,Flapping Propulsion Systems,0.5802684426307678,428,physics,all_mpnet_base_v2,150,"(1, 1)",10000,0.7046069595539346,0.9869779880681797
